"subject" "activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
8 "STANDING" 0.279620986111111 -0.0148113067148148 -0.106114996837037 0.957669921111111 -0.0904603488214815 -0.0979392024814815 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.0219671978203704 -0.0280117633814815 0.063688907 -0.097757576 -0.0485190684259259 -0.0478483225666667 -0.953762884074074 -0.953762884074074 -0.984920797777778 -0.952848496851852 -0.987580587777778 -0.988219862222222 -0.9500491 -0.950362935555556 -0.989029238518519 -0.976177675 -0.979477193333333 -0.969677435925926 -0.972595487037037 -0.975512276666667 -0.953746070740741 -0.979745872037037 -0.964564224074074 -0.983709233333333 0.0260809572430625 0.111049829864765 0.195060448733663 0.0266258695443465 0.0901142199956795 0.226944340665468 0.0187274662025278 0.0225925118511372 0.0257754909558496 0.0332915799570455 0.0437953823551541 0.0403137890974068 0.0233867259196636 0.0303844681993673 0.0160780379922751 0.159386753108093 0.159386753108093 0.0316659147462544 0.0669341159930503 0.0354200003662813 0.0270321334644059 0.11632054895156 0.213106821525047 0.0166873922149346 0.0214628393800509 0.0204860007136521 0.032401563101168 0.042917470660806 0.0370593925892594 0.156008427380427 0.0341663698135477 0.0640159774515886 0.0368372504510987
8 "WALKING" 0.27468631 -0.0186628865310417 -0.107252090833333 0.913586347916667 -0.217102194583333 -0.186267836962021 0.0703393490833333 -0.00603947514583333 -0.000673798876875 0.0235088228254167 -0.095791790535 0.0509657915395833 -0.135886431360417 -0.0314880905541667 -0.0522683965333333 0.0516786278104167 0.0516786278104167 -0.0668322430433333 -0.00310243820125 -0.339129269583333 -0.247389011875 0.316982393333333 -0.238634594791667 -0.311198711041667 0.0796832872416667 -0.361563262083333 -0.102063053808333 -0.259729692333333 -0.132902199479167 -0.09521728274375 -0.123834409766667 -0.301241848645833 -0.473026230833333 0.0893149606783518 0.104264547787224 0.250928988787316 0.0141496595302668 0.0396492536271472 0.0296742463741475 0.0746431070054817 0.105293685573047 0.210737379436732 0.132851042038231 0.0535298178585762 0.245844175505857 0.135511848419555 0.0752061244135517 0.0911031042988994 0.0773374704373191 0.0773374704373191 0.0849190939439055 0.0966732027400685 0.0621523482000807 0.117333253852836 0.113523313745184 0.266396837039212 0.0989293960504085 0.111744288034134 0.230932543628495 0.129046866932962 0.0556833752792001 0.234063224088552 0.0728082641674303 0.093059802892126 0.0952758740553699 0.060148336853621
8 "WALKING_DOWNSTAIRS" 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.914023498421053 -0.187610243421053 -0.141817934963684 0.118938088342105 -0.0380193846210526 -0.0394356157631579 -0.121189625973684 -0.0500760173342105 0.114143855152368 -0.0349283489710526 -0.0534969692794737 -0.0867903297078947 0.176599311818421 0.176599311818421 0.262628490268421 0.0993429744078947 -0.126189142894737 0.136590199860526 0.388412779763158 0.159589756534211 0.214841402815789 0.220639687868421 0.0586096890447368 -0.130740445236842 0.116090879026316 0.0277498065176316 0.301626757315789 0.331528459921053 -0.00036272967368421 -0.125179586744737 0.0899753925981644 0.189054633137946 0.142750360184194 0.0232508618075532 0.0227293492747734 0.0553510395918973 0.159073555909866 0.183812420776032 0.1515419541131 0.194020281522568 0.127352128772094 0.101553491235625 0.143572061616814 0.163563658222503 0.0908900335671399 0.125840693669839 0.125840693669839 0.182202972396145 0.156800417911444 0.156807908927439 0.103413550133537 0.17982726308281 0.139400473620386 0.174798618881791 0.197955341390471 0.154602792233201 0.205208499325844 0.110696322216382 0.0956558265321628 0.108796227848282 0.219333350017701 0.135790778416837 0.147035960757853
8 "WALKING_UPSTAIRS" 0.258880152048781 -0.0282415136341463 -0.11512211995122 0.860368718780488 -0.291341491707317 -0.192306960631707 0.0813816809395122 0.014120592097561 -0.0674583919268293 0.19270447595122 -0.204205356087805 -0.0724546025804878 -0.15544567414878 -0.027919577097561 -0.0534090382439024 0.121026629195122 0.121026629195122 -0.141494613465854 0.166447991 -0.400664014146341 -0.166411065387805 0.263431399878049 -0.0729496941121951 -0.200277249165854 -0.0257952590634146 -0.386655803658537 -0.240260761682927 -0.113162144460976 0.16597418695122 -0.13026451905122 -0.131850567460976 -0.229610952609756 -0.46327057804878 0.068574465465678 0.106654550473958 0.127588375929227 0.0439604494942656 0.0393780506794336 0.0810052574120538 0.105627158529426 0.125561583901622 0.109433308991299 0.174758449971908 0.169407176079092 0.350782586876838 0.118236319964631 0.0728894233629141 0.0606397516291719 0.0775296105514104 0.0775296105514104 0.137610585864626 0.133557161248054 0.0691078362690121 0.0767600692359197 0.107941363769015 0.129007178237974 0.108095474394188 0.12419188936584 0.118181446638296 0.180602783478169 0.198677105926431 0.353345949869635 0.0672515989218146 0.14062601732194 0.121408499557103 0.0710566399260238
9 "LAYING" 0.2591955368 -0.020526821662 -0.10754972144 -0.5802528348 -0.1191541962 0.9578730416 0.08807344764 0.011561732718 -0.0070536778584 -0.013632036148 -0.15890291983 0.101275010682 -0.10384667982 -0.027552256948 -0.0569490475 -0.9308684376 -0.9308684376 -0.9633745492 -0.9071250998 -0.964524819 -0.946865494 -0.9343665984 -0.9459190006 -0.964304065 -0.9640828062 -0.955909215 -0.930297921 -0.9345796594 -0.9598150092 -0.9266042952 -0.9543205856 -0.9186053356 -0.9558062546 0.0959625907596203 0.0645867478732624 0.0609921077206544 0.220556078720585 0.0362410283736649 0.0719044740840107 0.0297340691430027 0.0295986148912782 0.0360017824449956 0.0388239380191007 0.0510723069077679 0.0311558663329904 0.0490919942030786 0.0347463567173876 0.0186595417110947 0.151222711147584 0.151222711147584 0.0397180105886795 0.0762221278643404 0.0424914229068048 0.100216491001296 0.0650734140394688 0.0616085870195456 0.0268382555862807 0.0284256382791603 0.0362957665751576 0.0355161973459609 0.0523705398642863 0.0280928372842815 0.14051740996458 0.03919941880024 0.0725746719961386 0.0437152765003296
9 "SITTING" 0.24832674354 -0.02701677698 -0.07537846886 0.9163245106 -0.0414258228938 0.085263099144 0.077005006374 0.009817397262 -0.008674672651 -0.042328876778 -0.04142711812 0.0807919285908 -0.0930708106 -0.046663441472 -0.052841489994 -0.8933617176 -0.8933617176 -0.964383757 -0.9032355368 -0.9733641366 -0.959413594 -0.911683219 -0.8922013438 -0.9655962396 -0.9580073906 -0.9575269752 -0.950315237 -0.9396930078 -0.940312313 -0.8977181972 -0.9530504408 -0.9344377378 -0.9683155878 0.0712931983249878 0.187378000096473 0.270407065437218 0.111193367885457 0.0916731881616674 0.219505539186507 0.0421565811239735 0.0457615531518565 0.0349433479955446 0.0424081362855913 0.10003908645168 0.104066051245699 0.0372927000193044 0.0294448778333986 0.0426195813658777 0.22198471028941 0.22198471028941 0.0567909745235763 0.107034585981265 0.039935481785469 0.0764580369844817 0.208628329629923 0.305145439169781 0.0402700544241884 0.0461241540145106 0.0337823902980751 0.0402508144215188 0.11904948511087 0.10359522706788 0.220710269786394 0.0609179825865549 0.112745890424014 0.0416058994331791
9 "STANDING" 0.282310057333333 -0.0200454954022222 -0.0952747481333333 0.961323502222222 -0.010383816474 0.00914769235555555 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.029183136346 -0.060810158296 0.0992409332222222 -0.095897704 -0.0419199574333333 -0.0575743131488889 -0.945167482444444 -0.945167482444444 -0.969524578888889 -0.921030223111111 -0.969824044222222 -0.971662692 -0.944849431777778 -0.941686874222222 -0.971313768666667 -0.962624298888889 -0.967129200444444 -0.916974437555556 -0.954514301555556 -0.941510336 -0.946330171777778 -0.963242884 -0.929769067777778 -0.967491628 0.0280200319660112 0.0860123148709972 0.0918471848432771 0.0191802071392544 0.040308041484954 0.0940803153249923 0.0360050065187753 0.0547635768046439 0.0272658898278125 0.0879428409903117 0.0604531899430767 0.0724677174646365 0.0453619479547836 0.030646898497749 0.0401887911196098 0.0788157608722219 0.0788157608722219 0.0459167140168042 0.101838269636343 0.0380285681146365 0.0260787401208797 0.0850281449513225 0.100408238695614 0.0359627218379176 0.0484313290519957 0.0253477019477759 0.0888230096363797 0.0655987918390268 0.065575749997117 0.0746583587910741 0.0441816237929728 0.102659289355094 0.0402082091269512
9 "WALKING" 0.278502842115385 -0.0180891971284423 -0.110820512307692 0.951867079615385 -0.0314341738730769 -0.115856121080385 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.0980840496143461 -0.0980840496143461 -0.203733615519231 -0.294542266826923 -0.510253995769231 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.314265401346154 -0.367706595 -0.399541245192308 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.318801022711538 -0.316870715576923 -0.513797480384615 -0.602581618269231 0.0910378594138694 0.0815625555496695 0.0635412137896866 0.0110353973694116 0.0212414712045988 0.0397953590282854 0.130417502431111 0.0811076438807311 0.0604919052183308 0.0727462523330229 0.120439188068111 0.0779853385123118 0.0873651305010081 0.122491683229211 0.0594248797071792 0.0946149460852342 0.0946149460852342 0.0886865340547246 0.090961006607753 0.105578205477405 0.0947565632771465 0.0860946695777825 0.0694208463947337 0.149517079456596 0.0971242784869198 0.0629657223182525 0.0749438291849007 0.11142605268842 0.0654055388133573 0.0789386526869839 0.103248029656489 0.0947041312978229 0.0966403288584727
9 "WALKING_DOWNSTAIRS" 0.295923445 -0.0203994269075476 -0.0910278793952381 0.938417773333333 -0.0352304645104762 -0.082276174942619 0.130193043809524 -0.0206865965952381 0.00262568854761905 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 0.145886357935714 0.145886357935714 -0.16237608927619 -0.168921400633333 -0.469028434047619 0.103128506197619 -0.183120455428571 -0.103705822657857 -0.0645354342404762 -0.313643041809524 -0.293677789595238 -0.325042890904762 -0.312512195452381 -0.250686586719048 0.222203941 0.00716877883571429 -0.347540226666667 -0.463172053809524 0.0955886754076755 0.182291479716266 0.295789938103268 0.0196405941607083 0.0387236396692891 0.0780025374945129 0.120445695729796 0.130901073215652 0.194825647505838 0.147175117953964 0.123814776800231 0.106713739449444 0.100003247974428 0.137737460584549 0.123493532566034 0.142991826815952 0.142991826815952 0.168938130447797 0.112548932457727 0.153937080557005 0.123687982822587 0.180528979107252 0.292361161467438 0.143764749449483 0.140099891927921 0.176540757879358 0.157919589459941 0.116879955411548 0.0912016595905586 0.134359997058142 0.195295703973726 0.105002457050314 0.162245037659791
9 "WALKING_UPSTAIRS" 0.262436475714286 -0.0195101099975714 -0.125219003959184 0.902647777755102 -0.0377947824285714 -0.266009866857143 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.16396719 -0.0412587909579592 0.14569462592449 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.260727581428571 -0.260727581428571 -0.440667540204082 -0.0833234490061224 -0.672840561836735 -0.342735952653061 -0.405022798163265 -0.384710423408163 -0.402044750408163 -0.608498592040816 -0.615125710612245 -0.313941631326531 -0.499159202857143 -0.327698671183673 -0.372890348979592 -0.419533108571429 -0.531482693877551 -0.734159449387755 0.104874933180813 0.0939556607543536 0.167609206940596 0.0298253829747846 0.0596460150896617 0.0511466577325127 0.100186106190722 0.0566304895630296 0.0574802134339749 0.161033625177233 0.194240235486754 0.145996989274057 0.0570736687849156 0.0785259366704919 0.0575018293114671 0.10007744441207 0.10007744441207 0.0612545459538446 0.130267034657149 0.0593240266147319 0.114750179641304 0.109945519961053 0.182038646446076 0.127488834417784 0.0679695962764823 0.0535707091788 0.159240341937071 0.213821514309135 0.157094335939118 0.0887845792693704 0.0676746483394262 0.130048026174285 0.0515495894340591
10 "LAYING" 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.453069737586207 -0.139297681034483 -0.031121624137931 0.073815064487931 0.015698997097069 0.00716689586275862 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.956781819655172 -0.956781819655172 -0.976234435172414 -0.937590998793103 -0.970830848965517 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.979014668793104 -0.968039173793103 -0.972592212931034 -0.953793912068965 -0.954670034482759 -0.969755777241379 -0.950848109137931 -0.968561121551724 -0.937692642586207 -0.960976821551724 0.0645452536000763 0.119083059428967 0.112756608307461 0.119400502058195 0.117206708233542 0.13739248792244 0.026149579965507 0.0509585274296379 0.0369103490831728 0.0902080462631016 0.0586534858610854 0.0522303888771709 0.0638186717295311 0.0367577109764664 0.0259855588055157 0.161333427646114 0.161333427646114 0.051563742268624 0.116583165646322 0.0495715857356253 0.0670124195633618 0.129256568022458 0.119115368261226 0.0252428321545879 0.0529031185953548 0.0313984685229939 0.0877397669828592 0.0593811248889735 0.0464746615433961 0.157524110112973 0.0568185981558189 0.113944461934301 0.0513298936928927
10 "SITTING" 0.270612056481481 -0.015042681852037 -0.104253238796296 0.791887198148148 -0.041260775 0.20253457287037 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.96075719962963 -0.96075719962963 -0.988054237592593 -0.944202043703704 -0.993707487592593 -0.984943144259259 -0.9404502 -0.97464465462963 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.955281010740741 -0.985900801111111 -0.974459732592593 -0.992191529259259 0.0314080368784266 0.189386606833465 0.0627590626140653 0.0643030646574743 0.168513613231195 0.084632397362823 0.01537812009911 0.0245352260586821 0.0109455798760182 0.018173437079524 0.0244840920842573 0.0516430390717706 0.0118951795096243 0.0105061666741528 0.013835506668121 0.146079414556839 0.146079414556839 0.0239238058119545 0.0583419471346796 0.0146696742205675 0.0341036962804201 0.201211235641776 0.0672143674792377 0.0157327078416481 0.0238691091780559 0.00968851288197211 0.0173920123165621 0.0272714101388649 0.0479323905700432 0.139117909508266 0.027355439735719 0.0595383765374225 0.0158487259952103
10 "STANDING" 0.276650300681818 -0.0155418603409091 -0.107964083931818 0.954008785454545 -0.0431597830454545 0.0346980210431818 0.0809784390227273 0.0119007630575 -0.00485841031477273 -0.0281854325604545 -0.0876820486363636 0.103251560681818 -0.104753833181818 -0.0371593000727273 -0.0584162547045455 -0.951988907954545 -0.951988907954545 -0.965163818409091 -0.929787259772727 -0.971637661590909 -0.970099814318182 -0.923378745227273 -0.955272383863636 -0.963565166136364 -0.942187760454545 -0.972241512272727 -0.924005912954545 -0.960323800909091 -0.950915730909091 -0.9401101675 -0.951633690454545 -0.937786743409091 -0.965614081363636 0.0267501690449861 0.0726562441081217 0.0734195355739015 0.0155884654135992 0.0222645018724292 0.0552100350814221 0.0400841913901145 0.0558507660668869 0.0210942797500835 0.0579397931608329 0.0416944640234181 0.0398035729618518 0.0456654771866144 0.0275597868053291 0.0295979814959121 0.0692627738382489 0.0692627738382489 0.0551776293214318 0.0687840236565653 0.0385402608595399 0.0191772237134656 0.0699875317003575 0.0796792420964131 0.0337744555189516 0.0539506583338097 0.0168690757698235 0.0558440924317623 0.0409228086292782 0.0351227773101684 0.0594780410614627 0.0540994423280935 0.0663824576648195 0.0376098725228981
10 "WALKING" 0.278574076603774 -0.017022351190566 -0.109057512132075 0.963092149811321 -0.0838277013962264 0.0549276242264151 0.0857943809283019 0.00408248792641509 -0.0162953195396226 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.122709563462264 -0.0519204981037736 -0.0611262928849057 -0.127400912069811 -0.127400912069811 -0.132624992298283 -0.156458730358491 -0.440363636603774 -0.114190001283019 0.0533911909886792 -0.41218272245283 -0.107941107467925 0.0309052018326415 -0.464020508867925 -0.277913780754717 -0.345209034528302 -0.108530029881132 -0.0930237422792453 0.0205189516981132 -0.412616909622642 -0.515065335849057 0.103416442561991 0.158153823758574 0.058228747448358 0.0148925569342741 0.0187790753669485 0.035458516930849 0.14947677724632 0.214129405770273 0.0808231032439766 0.0644361401809674 0.0694436036468587 0.0683047941745365 0.072906556072128 0.0571794667485485 0.0901291256788247 0.0776586334590129 0.0776586334590129 0.107519344701488 0.0474996851124944 0.0717283416348447 0.108644734100411 0.140208347131113 0.0566579927490763 0.156306338143426 0.227968066767712 0.0851710183555271 0.0667461683476404 0.0881410149172967 0.0594629724975021 0.0690089136587818 0.134967435032844 0.0462098858482424 0.0803911901122289
10 "WALKING_DOWNSTAIRS" 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.939807421052632 -0.0646160768947368 0.0418715409263158 0.100959387447368 0.0107824902368421 0.000152617173684209 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 0.250843769394737 0.250843769394737 0.0507010228431579 -0.0238468037578947 -0.401854311315789 0.215665273157895 0.00904660360263158 -0.157728357742105 0.181419131002632 -0.119504295573684 -0.240679035428947 -0.214350280079211 -0.272495710342105 0.0391366814342105 0.220115703368421 0.156978047052632 -0.312347510289474 -0.484196484736842 0.0812286994494842 0.206431747934595 0.0768202532240256 0.0314833131466051 0.0347430168398539 0.056705788174649 0.0948572601647294 0.151457492821845 0.142914232666261 0.189230844080452 0.0645267751651929 0.173775118863746 0.0857765325181928 0.0877374928627894 0.111844450227485 0.0793281396210728 0.0793281396210728 0.0975276875252835 0.155142845606874 0.0907611797417334 0.0823205627590297 0.211096458419277 0.0711269691915562 0.113189994360949 0.159945158176377 0.141635762208089 0.209157275051258 0.0599425923237923 0.160022183977212 0.0770154904362112 0.138114661311582 0.17572379790309 0.105739160188425
10 "WALKING_UPSTAIRS" 0.267121853404255 -0.0143854920340426 -0.118180420834043 0.931861027446809 -0.0565670278723404 0.0227527702016383 0.0648829303510638 0.0266314282191489 -0.0513375831851064 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.0266623294757447 -0.0266623294757447 -0.262038042446809 0.0438573846851064 -0.523462968510638 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.166866721574468 -0.153553147382979 -0.265371689148936 -0.600582998297872 0.096905811601093 0.110645488742851 0.167583463427796 0.0259767080076711 0.0418646611461312 0.106847942266189 0.119857433473077 0.100105238842768 0.0744838551763144 0.144251773104886 0.083300009987336 0.166663680181105 0.0770909795832331 0.0636045118154276 0.0783860849758474 0.102481595620358 0.102481595620358 0.0996873316452676 0.167254001650408 0.0714787772356386 0.112571374507911 0.118253409113595 0.188378253111335 0.132653691670085 0.108724211294801 0.0712349114960568 0.15374198358718 0.0941907686893468 0.161934687346559 0.0995327206694217 0.0953568510773148 0.180276589812819 0.0765862651436943
11 "LAYING" 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.134832031403509 0.943017941403509 0.112620189964912 0.0766645337017544 0.0122193853629825 0.00277690502070175 -0.0191743840136842 -0.041559989822807 0.152019015929825 -0.102297501877193 -0.0412391429298246 -0.0666957489649123 -0.980621180175439 -0.980621180175439 -0.983330628421053 -0.952523752105263 -0.990641248245614 -0.983801365614035 -0.971403935438596 -0.973576812807018 -0.984884874385965 -0.973882496666667 -0.979564844210526 -0.97618747122807 -0.982640271929825 -0.961434420701754 -0.973994004561404 -0.976940774561403 -0.967093356491228 -0.985978837192982 0.0256438481696069 0.0460200795175218 0.0432271041635904 0.04398163986484 0.0192285605827446 0.0306234067989289 0.0275179243647256 0.0421664980034905 0.0236077958012493 0.028695707726137 0.0365436032977107 0.059547175507677 0.0382404008040191 0.0229261587858732 0.0191047268198398 0.0467991928385872 0.0467991928385872 0.0429980571127393 0.0752908601939674 0.0362852764756235 0.025021621619151 0.0444699697899395 0.0434975782297917 0.0227159852087257 0.0421471993269308 0.0210658019015717 0.0256517093773873 0.035328794605356 0.055651154987906 0.0415823996406616 0.0445116857676309 0.0748875378766347 0.0379220730026446
11 "SITTING" 0.276590197358491 -0.0149195616754717 -0.112840218339623 0.871963798301887 0.213716305739623 0.188531695981132 0.0761777324716981 -0.000213838552075472 0.00833400761716981 -0.0399984915849057 -0.0755284478679245 0.0761739419056604 -0.0948423481320755 -0.0392813049264151 -0.0505395462396226 -0.961970763773585 -0.961970763773585 -0.97935563509434 -0.951884472075472 -0.989519031132076 -0.981481454339623 -0.934503182830189 -0.972855110377359 -0.980831750377358 -0.967454617735849 -0.981124861320755 -0.985106875471698 -0.98263664490566 -0.954453821132075 -0.953066009056604 -0.975315331509434 -0.969799951132076 -0.987255972641509 0.0178165874858951 0.143666539197246 0.0437471011862538 0.0244901100354323 0.124542588446046 0.0633016531747434 0.018986668497736 0.0276105964814775 0.011799221338644 0.0135061304783848 0.0181249122658708 0.0507538223528963 0.00924949971710274 0.0117520049599289 0.0216440278674316 0.108194384900511 0.108194384900511 0.0236104486217451 0.0460220315344797 0.0148872408493987 0.0180872086780698 0.152395579516225 0.047658419585572 0.0184951400326076 0.026948745026416 0.0110013870902049 0.0128111441830299 0.0184652693917096 0.0485650375597706 0.103113268139761 0.0250083928084289 0.0471183309430159 0.0156118697961551
11 "STANDING" 0.277715562765957 -0.0171990886595745 -0.108686630425532 0.956464535957447 -0.173082704680851 0.127198423404255 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.0293141521489362 -0.0765465041914894 0.0810588216170213 -0.099519355893617 -0.0395992140851064 -0.0524732752340426 -0.984853836595745 -0.984853836595745 -0.989242377234043 -0.979978011489362 -0.993428183617021 -0.993808050638298 -0.968703072553191 -0.987669785531915 -0.992385450851064 -0.979287024255319 -0.988460788085106 -0.978301717234043 -0.994025488297872 -0.980762968085106 -0.982255413617021 -0.988636595319149 -0.982576519787234 -0.992981019787234 0.00671878838103484 0.0410151536353958 0.00999135142705793 0.0110433937096396 0.0353168373532764 0.0103867047542447 0.00970894179454306 0.0125528251476003 0.00421907668876938 0.0196873796578883 0.00543196263473519 0.0180755901446636 0.0118968362035664 0.00459284742633379 0.00671024095210188 0.0302429332442754 0.0302429332442754 0.0148094121645988 0.0272045307117527 0.0100787619405662 0.00594146159268983 0.0432918766159191 0.011337073542845 0.00735087566357933 0.0113902583670023 0.00372377340481338 0.0196269969691833 0.00539925079126897 0.0163584014819341 0.0283429388160674 0.0172219319583973 0.0273511646361736 0.0110913724511975
11 "WALKING" 0.271821892881356 -0.0166475833623729 -0.106096304033898 0.946468451355932 -0.212045870169492 0.134053215101695 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.288323472033898 -0.288323472033898 -0.402333202033898 -0.421801673559322 -0.63073270559322 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.458514062542373 -0.395116134237288 -0.610222628813559 -0.751914457457627 0.0665232491945296 0.102599717235434 0.0427512031000157 0.0100035767956021 0.0228099685013584 0.0339680289205097 0.0764402708538391 0.123160838670256 0.0391439548799954 0.0564969179411833 0.0490292332899296 0.0306794013542959 0.0508540620094068 0.0303625996684516 0.0384523246474688 0.0384414244686507 0.0384414244686507 0.0880732052419671 0.0602961892114134 0.0269888305455271 0.0613784757575533 0.0895303559689396 0.0535075019811637 0.0838894400546815 0.135455676651157 0.0393111411598387 0.060011476688333 0.0578584712686863 0.032247313820108 0.0350959559451244 0.0946149696672717 0.0685976139566835 0.033195537350678
11 "WALKING_DOWNSTAIRS" 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.941746406521739 -0.200321942608696 0.132371684891304 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.12506869905 -0.0262775345369565 0.057524457376087 -0.0220916265065217 -0.0520272987304348 -0.0373048405934783 0.126227657258696 0.126227657258696 -0.198206139934783 -0.19788336026087 -0.599294760652174 0.0351937228130435 0.0247508134326087 -0.377624755652174 -0.120463004665217 -0.177479240097826 -0.530225529130435 -0.318777012804348 -0.528254524130435 -0.273459111956522 0.0902807576630435 -0.097454996626087 -0.456170108913043 -0.668340527608696 0.100888733753125 0.118436696444656 0.0704232448978908 0.0175340736656329 0.0303307429605489 0.036426426553415 0.0762546936316913 0.105361298961883 0.0488959797161683 0.21349458124378 0.0467003870058411 0.0593105137398379 0.0592929047899376 0.0368958672854744 0.0508513061599919 0.0721566390913193 0.0721566390913193 0.0822834281529883 0.237705456327695 0.0414646715100419 0.123502620588929 0.110988782713559 0.0721839890521258 0.0943744092165948 0.111518126781762 0.0496859398087943 0.227393297238063 0.0534889273605439 0.0535747104830923 0.064282550923915 0.0919656566547971 0.261865171243586 0.048051701622567
